customer_id,customer_name,age,monthly_income,monthly_expense,existing_emi,avg_balance,credit_score,digital_transactions,loan_inquiries,salary_consistency,property_interest,vehicle_interest,conversion,avg_salary_credit,avg_monthly_spending,avg_account_balance,foir,repayment_capacity,behavior_score,lead_score
516,Michael Aguirre,48,70000,51492,383,462858,652,65,1,0.86,0,1,0,71830.16666666667,55187.583333333336,462706.75,0.55,18125,63.91176470588235,100.0
517,Candice Jarvis,57,50000,36319,2691,398086,795,109,1,0.75,1,1,0,51752.25,35434.583333333336,397226.5,5.38,10990,68.95882352941177,100.0
518,Robert Soto,28,30000,16517,6105,194139,779,280,4,0.82,0,0,1,29616.666666666668,16541.916666666668,193549.25,20.35,7378,88.29411764705883,100.0
519,Kelly Mcknight,38,40000,17573,2203,190365,810,251,3,0.91,0,1,1,39483.833333333336,17650.333333333332,189186.41666666666,5.51,20224,90.08823529411765,100.0
520,Candace Thornton,33,100000,36065,17983,212003,662,93,1,0.81,1,0,0,97983.5,37860.333333333336,210431.66666666666,17.98,45952,65.06470588235294,100.0
521,Tony Hoffman,33,150000,98260,37395,1008667,651,82,4,0.96,0,1,0,145338.58333333334,96777.41666666667,1009083.1666666666,24.93,14345,69.5764705882353,100.0
522,Joseph Miller,42,200000,77139,28904,1179932,689,192,1,1.0,1,1,0,201381.5,81444.75,1181888.1666666667,14.45,93957,83.51764705882353,100.0
523,Erin Wagner,46,150000,71334,26296,1138729,708,262,0,0.73,0,0,0,151275.0,71501.91666666667,1139010.4166666667,17.53,52370,80.38823529411765,100.0
524,Kathleen Rodriguez,49,30000,16134,4230,63019,774,146,0,0.66,1,0,0,29530.083333333332,16355.166666666666,63530.666666666664,14.1,9636,68.31764705882352,100.0
525,Jennifer Johnston DVM,43,50000,26509,2111,197912,789,183,3,0.91,0,1,1,50115.916666666664,26904.25,196725.41666666666,4.22,21380,82.54705882352941,100.0
526,Brian Mccoy,53,30000,22130,1769,205665,829,63,3,0.79,1,1,0,29680.333333333332,21967.0,207317.58333333334,5.9,6101,67.15882352941176,100.0
527,Emily Goodman,54,30000,13213,6376,115575,820,72,4,0.81,0,0,1,30508.666666666668,12283.416666666666,117478.08333333333,21.25,10411,68.54117647058824,100.0
528,Paul Miller,25,40000,27461,2770,131531,831,244,0,0.68,0,0,0,39043.75,26704.75,130441.08333333333,6.93,9769,80.92941176470589,100.0
529,Amy Jacobs,41,200000,93710,31183,544318,693,64,4,0.78,1,1,0,203900.08333333334,92757.91666666667,547266.6666666666,15.59,75107,62.05882352941177,100.0
530,Stephen Garcia,25,70000,32398,11072,231720,779,237,1,0.93,0,0,1,67462.0,32152.0,231647.58333333334,15.82,26530,88.39411764705883,100.0
531,Dylan Phillips,54,200000,108808,37140,479952,704,56,3,0.75,0,0,0,200434.66666666666,110269.75,479959.3333333333,18.57,54052,60.44705882352941,100.0
532,Cheryl Blankenship,33,40000,29128,6729,92947,832,158,4,0.91,1,0,1,39320.75,27324.916666666668,96045.16666666667,16.82,4143,81.56470588235294,100.0
533,Pamela Rodriguez,31,50000,17663,9177,139335,663,234,1,0.7,1,0,0,50793.916666666664,17380.5,139733.25,18.35,23160,74.80000000000001,100.0
534,Joshua Dunn,41,30000,21332,3339,73273,835,88,2,0.96,0,0,1,28940.416666666668,20909.0,73566.5,11.13,5329,76.67058823529412,100.0
535,Lauren Robinson,37,100000,68754,23017,491494,760,97,1,0.73,0,0,0,103204.25,67588.5,491859.5833333333,23.02,8229,65.7235294117647,100.0
536,Stephanie Hughes,46,100000,56730,12793,232978,828,299,3,0.91,1,0,1,100761.75,52221.666666666664,236963.83333333334,12.79,30477,95.52352941176471,100.0
537,James Long,41,70000,52283,11318,186700,789,116,4,0.8,0,1,0,71462.83333333333,54611.5,185842.33333333334,16.17,6399,71.4470588235294,100.0
538,Theresa Black,30,200000,137245,41995,683637,846,256,1,0.8,1,0,0,195845.91666666666,136036.75,681961.6666666666,21.0,20760,87.45882352941177,100.0
539,Candace Chen,32,200000,90173,22661,1166820,733,85,4,0.63,0,1,0,202702.08333333334,91469.66666666667,1167794.5833333333,11.33,87166,59.57058823529411,100.0
540,Frank Rogers Jr.,51,100000,71556,18949,440480,665,201,1,0.89,0,0,0,99131.91666666667,71723.0,441670.4166666667,18.95,9495,79.17058823529412,100.0
541,Brian Horn,39,70000,42892,8938,237075,834,49,1,0.99,1,0,1,70979.33333333333,42457.916666666664,238577.08333333334,12.77,18170,73.93529411764706,100.0
542,Kaitlin Martin,44,150000,65631,6942,1073948,844,105,3,0.91,0,0,1,147910.66666666666,65895.58333333333,1072599.75,4.63,77427,76.68823529411765,100.0
543,Tammy Smith,35,100000,67995,14735,670182,767,195,3,0.98,0,0,1,102366.75,70026.83333333333,670453.0833333334,14.74,17270,85.77058823529413,100.0
544,Sean Wong,31,100000,54004,1433,631084,797,56,0,0.88,0,1,1,101855.5,54449.583333333336,631842.4166666666,1.43,44563,68.92941176470588,100.0
545,Colleen Reid,23,200000,146301,39777,889129,847,67,2,0.71,0,0,0,198026.66666666666,133563.5,889375.6666666666,19.89,13922,64.99411764705883,100.0
546,Joshua Reese,39,50000,28565,10305,208728,787,38,3,0.93,0,0,1,50713.75,28273.416666666668,209505.83333333334,20.61,11130,68.7764705882353,100.0
547,Jon Stephens,29,200000,129747,44186,1320164,684,256,1,0.85,0,0,0,195869.16666666666,131242.41666666666,1321012.5,22.09,26067,83.74117647058824,100.0
548,Rodney King,31,150000,99968,11219,421496,653,44,2,0.78,0,0,0,146990.16666666666,101214.75,422554.5833333333,7.48,38813,58.64705882352941,100.0
549,Angel Thomas,55,150000,95849,6485,306661,824,75,4,0.67,0,0,0,144805.41666666666,97052.58333333333,307683.9166666667,4.32,47666,63.38235294117647,100.0
550,Mary Morrow,51,50000,26121,4567,233787,824,298,4,0.86,0,0,1,48552.0,27241.166666666668,233018.16666666666,9.13,19312,93.28235294117647,100.0
551,Carl Singleton,39,100000,71532,10711,426719,720,285,3,0.62,1,1,0,96678.0,71441.66666666667,429382.1666666667,10.71,17757,78.71176470588236,100.0
552,Christopher Waller,26,30000,12989,6435,94240,780,54,1,0.75,0,0,0,29354.916666666668,13249.166666666666,92865.58333333333,21.45,10576,62.92941176470588,100.0
553,Wendy Adams,49,30000,12082,264,131108,842,96,2,0.77,0,0,0,30093.833333333332,12397.083333333334,130373.41666666667,0.88,17654,70.11764705882352,100.0
554,Erik Crane,28,50000,18946,6035,360167,686,173,1,0.71,0,0,0,49802.583333333336,18392.666666666668,362015.75,12.07,25019,69.91176470588235,100.0
555,Morgan Stewart,45,30000,16124,4765,227930,745,46,3,0.76,0,1,0,30430.5,16879.916666666668,229223.5,15.88,9111,61.29411764705882,100.0
556,Kelly Kennedy,45,200000,115859,30318,602777,699,233,3,0.91,1,0,0,200180.08333333334,111326.5,600176.25,15.16,53823,84.37058823529412,100.0
557,Valerie Scott,25,100000,38385,23755,264161,692,255,0,0.75,0,0,0,97748.83333333333,38497.416666666664,265996.25,23.76,37860,79.9235294117647,100.0
558,Bryan Shaw,58,100000,39511,3903,789305,747,68,0,0.71,1,0,0,103793.91666666667,39066.5,788513.9166666666,3.9,56586,61.56470588235294,100.0
559,Erin Wang,35,150000,97322,22457,640166,836,139,3,0.77,0,0,0,149255.33333333334,96223.66666666667,638417.0,14.97,30221,74.20588235294117,100.0
560,Chelsey Henry,47,70000,50776,17190,537691,688,189,1,0.87,0,0,0,69709.0,50711.166666666664,539757.75,24.56,2034,77.98235294117646,100.0
561,Wanda Burke,52,30000,17881,3356,88557,780,148,2,0.64,0,0,0,29305.75,18191.416666666668,88636.66666666667,11.19,8763,67.92941176470588,100.0
562,Jennifer Howard,25,30000,21009,6322,91529,694,285,4,0.93,0,0,0,31050.333333333332,21443.166666666668,93420.16666666667,21.07,2669,90.19411764705883,100.0
563,Vanessa Haas,33,30000,18177,2500,195601,809,283,2,0.85,1,0,1,30008.5,17816.166666666668,193216.91666666666,8.33,9323,90.8529411764706,100.0
564,James Jones,26,100000,72330,14908,487784,723,47,3,0.98,1,1,1,99403.83333333333,71025.58333333333,484939.0833333333,14.91,12762,69.41764705882353,100.0
565,Danielle Morris,45,100000,48245,9279,477184,840,48,1,0.78,0,0,0,99445.58333333333,48965.666666666664,475487.5833333333,9.28,42476,65.64705882352942,100.0
566,Kayla Salas,35,40000,29534,3450,258026,840,138,2,0.85,0,0,1,41324.0,29216.25,257903.66666666666,8.62,7016,77.44705882352942,100.0
567,Jeffrey Collins,35,30000,14944,7177,203463,739,271,1,0.84,0,0,1,30739.25,14620.25,204013.5,23.92,7879,86.78235294117647,100.0
568,William Fernandez,50,70000,30749,7730,449652,664,159,1,0.8,1,1,0,70097.0,30992.75,451141.1666666667,11.04,31521,71.33529411764707,100.0
569,Rachel Pierce,41,50000,32922,5184,163893,826,78,2,0.88,1,0,1,50086.75,33802.083333333336,164316.25,10.37,11894,72.15294117647059,100.0
570,Timothy Mcdowell,30,50000,24949,4833,365371,762,134,4,0.85,0,0,1,49511.333333333336,24722.166666666668,365675.5,9.67,20218,74.29411764705883,100.0
571,Larry Richards,29,50000,19265,8429,217059,843,188,3,0.81,0,0,1,49076.25,18180.083333333332,215717.33333333334,16.86,22306,80.95294117647059,100.0
572,Calvin Ramirez,58,40000,14316,1978,194750,733,221,0,0.91,1,0,1,39721.75,13637.916666666666,196136.83333333334,4.94,23706,84.37058823529412,100.0
573,John Sanders,51,70000,51924,3197,522721,656,143,3,0.78,1,1,0,69629.33333333333,52385.416666666664,523284.8333333333,4.57,14879,68.65294117647059,100.0
574,Julian Anderson,37,150000,95258,6249,1031799,776,38,0,0.97,0,0,1,149823.75,91318.5,1031137.25,4.17,48493,69.98823529411764,100.0
575,Amber Kirk,33,70000,27396,4895,365777,804,214,3,0.65,1,0,0,69419.0,26902.333333333332,368100.6666666667,6.99,37709,75.7764705882353,100.0
576,Joshua Young,42,30000,11295,2142,121797,687,264,4,0.92,0,1,0,30651.416666666668,11640.75,120829.33333333333,7.14,16563,87.4470588235294,100.0
577,Theresa George,50,30000,13077,1303,124082,673,69,4,0.93,1,1,0,29401.166666666668,12967.083333333334,124130.08333333333,4.34,15620,67.8529411764706,100.0
578,James Sanders,28,200000,103127,34012,881575,818,84,4,0.93,1,0,1,200930.91666666666,105354.25,882681.5,17.01,62861,74.47058823529413,100.0
579,John Neal,46,100000,56041,276,485335,653,280,3,0.83,0,0,0,100555.25,58636.666666666664,485367.8333333333,0.28,43683,84.24705882352941,100.0
580,Teresa Collins,53,40000,15024,3987,100681,847,280,1,0.73,0,0,0,40255.25,15025.916666666666,102886.0,9.97,20989,87.09411764705882,100.0
581,Emily Taylor,32,40000,20528,373,136895,682,168,3,0.98,0,1,0,39285.5,20394.25,135996.0,0.93,19099,80.07058823529412,100.0
582,Shelby Torres,58,100000,38346,13436,585543,749,234,4,0.78,1,0,0,98941.0,39465.083333333336,586235.3333333334,13.44,48218,81.03529411764707,100.0
583,Kevin Smith,43,70000,41033,974,554022,845,298,4,0.88,0,0,1,72490.58333333333,41752.166666666664,556325.5833333334,1.39,27993,94.82352941176471,100.0
584,Andrea Brown,53,30000,13391,6931,215969,653,179,2,0.98,1,0,0,30262.25,13303.166666666666,216965.83333333334,23.1,9678,80.14705882352942,100.0
585,Vincent Aguilar,22,150000,62248,29514,967037,767,271,1,0.77,1,1,0,145617.0,57801.25,967558.0833333334,19.68,58238,84.97058823529412,100.0
586,Rebecca Nunez,36,200000,91935,28885,770866,712,203,2,0.62,1,0,0,200066.33333333334,88993.0,768497.5833333334,14.44,79180,70.22941176470589,100.0
587,Stephen Fernandez,29,100000,71786,18984,531720,803,175,1,0.96,1,0,1,100576.0,72470.25,530749.25,18.98,9230,84.24117647058823,100.0
588,Mr. Jose Wallace,27,150000,107195,29307,950610,796,80,4,0.66,1,0,0,149959.91666666666,104957.0,952434.5,19.54,13498,62.49411764705883,100.0
589,Cynthia Brown,51,70000,51012,8797,338351,656,193,3,0.61,0,0,0,68474.75,52100.916666666664,333844.6666666667,12.57,10191,66.85294117647058,100.0
590,Micheal Farrell,57,50000,31564,12222,233997,697,272,1,0.71,0,0,0,51224.333333333336,31811.75,235150.5,24.44,6214,80.2,100.0
591,Christopher Bray,59,70000,25903,3439,228469,761,120,2,0.64,0,0,0,69292.91666666667,25323.5,226302.83333333334,4.91,40658,64.45882352941177,100.0
592,Lisa Lynch,23,200000,143429,499,871743,748,69,0,0.74,0,1,0,202076.16666666666,144264.5,872439.4166666666,0.25,56072,62.9,100.0
593,Tammy Fry,50,70000,28633,10372,512062,704,118,0,0.9,0,0,0,70700.83333333333,29156.083333333332,513328.4166666667,14.82,30995,72.6470588235294,100.0
594,Andrew Johnson,38,100000,68240,6345,337721,757,204,0,0.76,1,1,0,101273.66666666667,68154.66666666667,339987.5833333333,6.35,25415,77.51764705882353,100.0
595,William Hill,51,30000,13923,3985,193782,837,37,0,0.96,0,0,1,29860.25,14231.166666666666,193488.91666666666,13.28,12092,71.64117647058823,100.0
596,Alfred Bennett,46,70000,35021,2314,395197,702,288,3,0.72,1,0,0,73008.41666666667,35409.333333333336,397336.6666666667,3.31,32665,82.37647058823529,100.0
597,Patricia Newton,36,50000,25124,1236,152135,831,88,2,0.97,1,1,1,49607.583333333336,25529.833333333332,150256.91666666666,2.47,23640,76.92941176470588,100.0
598,Kevin Phelps,30,30000,13184,3250,236545,729,177,1,0.93,1,1,1,30591.916666666668,13093.333333333334,238369.91666666666,10.83,13566,80.62941176470589,100.0
599,Heather Jenkins,53,100000,74158,8847,476321,835,235,2,0.94,1,1,1,97378.91666666667,78915.08333333333,476250.5,8.85,16995,90.57058823529411,100.0
600,Jordan Hill,38,50000,24032,10659,249381,776,171,1,0.85,0,1,1,49193.583333333336,23290.416666666668,249795.08333333334,21.32,15309,78.48823529411764,100.0
601,Brett Chavez,55,50000,22271,9489,361819,763,121,4,0.69,0,0,0,49505.166666666664,22814.25,360855.4166666667,18.98,18240,66.62941176470588,100.0
602,Scott Willis,47,30000,21872,5298,216819,707,30,2,0.92,1,0,0,29973.416666666668,21695.916666666668,217483.91666666666,17.66,2830,64.75294117647059,100.0
603,Daniel Wolf,37,40000,14942,8178,215852,675,206,1,0.95,0,0,0,41008.666666666664,14823.25,216051.58333333334,20.44,16880,82.4235294117647,100.0
604,Natasha Shah,47,200000,129078,33282,1175252,747,48,4,0.76,1,1,0,201007.91666666666,125131.66666666667,1174626.0,16.64,37640,61.56470588235294,100.0
605,Pamela Snyder,24,100000,74902,14713,385640,768,121,3,0.9,0,0,1,99308.33333333333,75001.58333333333,385465.0833333333,14.71,10385,75.20588235294117,100.0
606,Jo Peterson,25,70000,51072,1776,443375,740,216,2,0.76,0,1,0,69903.41666666667,50231.333333333336,442416.5,2.54,17152,78.11764705882352,100.0
607,Curtis Andrews,39,30000,14525,4574,68340,806,132,2,0.99,0,1,1,30885.833333333332,14922.166666666666,67310.41666666667,15.25,10901,81.24705882352941,100.0
608,Nicole Thomas,21,150000,67340,19655,836352,848,121,2,0.7,0,1,0,150283.16666666666,66623.33333333333,833642.25,13.1,63005,70.02941176470588,100.0
609,Larry Garcia,34,150000,103219,16506,733795,799,179,3,0.75,0,1,0,148254.0,99437.08333333333,734061.8333333334,11.0,30275,76.1,100.0
610,Mrs. Doris Molina,30,40000,29227,5014,200605,810,239,1,0.73,0,1,0,41233.0,27859.75,199303.58333333334,12.53,5759,81.68823529411765,100.0
611,Carol Douglas,25,40000,23102,4581,197512,659,47,2,0.64,1,0,0,40289.75,23410.916666666668,197345.66666666666,11.45,12317,53.55882352941177,100.0
612,Tiffany Stein,30,150000,64469,32850,934427,656,203,4,0.72,0,0,0,150797.41666666666,63442.416666666664,936829.9166666666,21.9,52681,72.25294117647059,100.0
613,James Paul,54,30000,11011,3210,178731,751,297,2,0.91,1,0,1,30448.916666666668,10215.333333333334,177428.33333333334,10.7,15779,92.60588235294118,100.0
614,Stephanie Hodge,35,50000,36245,6471,241770,672,288,1,0.8,0,0,0,49882.916666666664,36880.0,238982.16666666666,12.94,7284,84.51764705882353,100.0
615,Michele Price,45,150000,56968,18997,1002536,816,172,2,0.61,0,0,0,151833.83333333334,54500.416666666664,1003254.25,12.66,74035,70.39999999999999,100.0
616,Bethany Garza,59,200000,136387,49723,914383,787,128,0,0.99,0,0,1,195034.66666666666,141044.66666666666,914036.6666666666,24.86,13890,80.17647058823529,100.0
617,Robert Bates,24,100000,68516,22635,378451,714,207,0,0.74,0,0,0,100327.75,65324.0,380295.5,22.64,8849,75.5,100.0
618,Grace Morrison,24,70000,48680,7904,349044,816,256,0,0.96,0,0,1,70898.91666666667,46120.75,347307.25,11.29,13416,92.79999999999998,100.0
619,Paul Gonzalez,22,50000,31572,4202,393749,671,87,3,0.79,1,0,0,49579.083333333336,29762.0,391797.5,8.4,14226,63.98235294117647,100.0
620,William Bates,50,150000,91738,26490,936029,718,188,2,0.75,1,0,0,151906.83333333334,85991.91666666667,935774.5,17.66,31772,74.14117647058823,100.0
621,Adam Johnson,50,50000,36096,11549,310888,776,131,1,0.87,1,0,1,49803.333333333336,35299.833333333336,306301.5,23.1,2355,75.28823529411764,100.0
622,Stephanie Watson,43,50000,36487,9142,321661,715,269,1,0.61,1,1,0,49293.0,35557.0,322594.4166666667,18.28,4371,76.53529411764706,100.0
623,David Adams,41,40000,21997,8111,237116,657,294,0,0.87,1,0,0,40053.75,20878.583333333332,236553.66666666666,20.28,9892,87.38823529411764,100.0
624,William Chaney,29,150000,85878,23509,362853,730,44,2,0.76,1,0,0,153680.91666666666,87857.16666666667,360507.4166666667,15.67,40613,60.56470588235293,100.0
625,William Black,35,150000,88732,15253,459537,692,187,4,0.73,0,0,0,147018.25,89308.58333333333,456879.25,10.17,46015,72.32352941176471,100.0
626,Christopher Gregory,36,100000,68583,12370,220090,687,262,2,0.66,0,1,0,98613.41666666667,68855.08333333333,220459.5,12.37,19047,76.84705882352941,100.0
627,Stacy Harris,32,30000,21854,620,167583,810,198,2,0.72,0,0,0,30210.25,21953.333333333332,166838.33333333334,2.07,7526,77.18823529411765,100.0
628,Sarah Mcintosh,53,50000,37045,877,260202,697,177,4,0.69,0,0,0,49631.25,37026.166666666664,260535.41666666666,1.75,12078,69.89999999999999,100.0
629,Melissa Black,42,150000,98264,33663,962699,666,278,1,0.77,0,0,0,151555.16666666666,96326.75,962866.5833333334,22.44,18073,82.10588235294118,100.0
630,Kelly Buck,21,200000,137873,26820,1178806,831,207,3,0.66,0,0,0,196640.25,139124.08333333334,1174857.25,13.41,35307,76.42941176470589,100.0
631,Brandon Neal,41,50000,36730,2654,123409,760,281,3,0.72,1,0,0,49641.25,36614.666666666664,124950.66666666667,5.31,10616,83.7235294117647,100.0
632,David Johnson,31,40000,28260,3287,83037,812,197,0,0.75,0,0,0,40145.583333333336,27659.166666666668,83755.66666666667,8.22,8453,78.35882352941177,100.0
633,Jennifer Munoz,57,40000,22939,5582,250375,711,244,0,0.82,0,0,0,40506.083333333336,23809.166666666668,247899.16666666666,13.96,11479,82.29411764705883,100.0
634,Megan White,58,40000,22390,7006,239363,818,153,2,0.85,1,0,1,39356.75,22968.416666666668,238507.33333333334,17.52,10604,78.17058823529412,100.0
635,Kari Murphy,35,150000,110042,14121,774379,731,175,2,0.86,0,0,1,144287.5,112271.33333333333,774737.0833333334,9.41,25837,77.7,100.0
636,Ellen Fields,55,200000,103444,10322,579403,681,273,1,0.7,0,1,0,201467.25,100771.16666666667,579290.0,5.16,86234,79.33529411764705,100.0
637,Erin Newman,25,50000,28062,7751,221122,838,117,1,0.63,0,0,0,49393.333333333336,28711.416666666668,220692.58333333334,15.5,14187,66.47647058823529,100.0
638,Sierra Hurst,57,40000,25128,3607,157067,656,265,1,0.8,0,1,0,40508.583333333336,23999.666666666668,156664.75,9.02,11265,81.65294117647059,100.0
639,William Klein,36,70000,50986,9139,468031,846,65,1,0.92,0,1,1,67070.66666666667,52154.5,468815.8333333333,13.06,9875,73.15882352941176,100.0
640,Elizabeth Lam,46,50000,35763,7384,297061,673,224,0,0.91,1,1,0,51137.25,36984.833333333336,295242.9166666667,14.77,6853,82.5529411764706,100.0
641,Sierra Ibarra,31,70000,32568,1825,292237,681,65,3,0.99,0,0,0,69287.83333333333,32861.666666666664,292974.0,2.61,35607,70.13529411764706,100.0
642,Michael Taylor,28,100000,67244,1492,318297,818,92,2,0.81,1,0,1,102036.25,70945.25,319573.25,1.49,31264,70.47058823529413,100.0
643,Andrew Daniels,43,50000,36540,7845,214202,819,138,1,0.76,0,0,0,51063.083333333336,36922.166666666664,212734.0,15.69,5615,73.10588235294118,100.0
644,Cassandra Johnson,37,150000,103239,36748,553035,764,63,3,0.87,1,0,1,146835.91666666666,103639.25,554840.25,24.5,10013,68.06470588235294,100.0
645,Michael Thompson,54,50000,27855,7476,197985,705,170,2,0.96,0,0,0,50915.416666666664,26604.166666666668,196331.0,14.95,14669,80.28235294117647,100.0
646,Abigail Kennedy,47,100000,51242,5807,218255,811,252,1,0.66,1,1,0,97753.25,51249.416666666664,219252.5,5.81,42951,80.22352941176472,100.0
647,Andrew Hanna,31,100000,73135,5342,638858,794,262,2,0.9,1,0,1,102488.41666666667,72087.91666666667,638762.4166666666,5.34,21523,90.22352941176472,100.0
648,Daniel Lewis DDS,54,40000,18730,5399,217716,778,63,3,0.98,0,0,1,39306.583333333336,18619.666666666668,219287.16666666666,13.5,15871,72.95882352941176,100.0
649,Nathan Flores,50,150000,80468,22481,602604,819,262,2,0.81,0,0,1,152860.16666666666,79228.83333333333,601501.9166666666,14.99,47051,87.50588235294119,100.0
650,Luis Mccarthy,26,100000,55536,2847,589462,674,26,1,0.74,0,0,0,101202.16666666667,56327.583333333336,591443.0833333334,2.85,41617,55.98823529411765,100.0
651,Jeffrey Smith,32,40000,23704,7369,313737,805,168,4,0.98,0,0,1,39656.666666666664,24020.083333333332,312710.1666666667,18.42,8927,84.41176470588235,100.0
652,Jason Blanchard,39,70000,43888,13579,153619,717,85,1,0.62,0,0,0,70288.75,43458.166666666664,152006.33333333334,19.4,12533,58.60588235294118,100.0
653,Kelly Russell,33,150000,70651,15917,582731,825,252,0,0.69,1,1,0,148715.66666666666,68688.75,582131.3333333334,10.61,63432,81.91764705882353,100.0
654,Peter Brady,49,50000,25173,10409,376451,655,61,0,0.75,0,0,0,49246.416666666664,24033.583333333332,376275.75,20.82,14418,59.21764705882353,100.0
655,Kristina Knapp,29,50000,28878,5659,375683,781,148,3,0.64,0,0,0,50249.416666666664,28756.666666666668,374502.0,11.32,15463,67.96470588235294,100.0
656,Michael Harper,40,200000,73902,20591,1370588,770,119,3,0.62,0,0,0,197186.0,76687.5,1371212.3333333333,10.3,105507,63.87647058823529,100.0
657,Kimberly Harvey,50,70000,29442,14055,254729,773,62,4,0.93,0,0,1,70899.08333333333,29232.833333333332,255275.0,20.08,26503,70.68235294117648,100.0
658,Amy Wiggins,35,50000,35232,1002,383608,839,69,4,0.78,1,0,0,50699.583333333336,36033.333333333336,382205.5833333333,2.0,13766,67.71176470588236,100.0
659,Wanda Payne,35,200000,137975,39931,1004530,826,213,0,0.68,0,0,0,199547.58333333334,134115.91666666666,1003439.75,19.97,22094,77.65294117647059,100.0
660,Jason Moreno,56,150000,87273,5210,713833,703,62,3,0.93,0,0,0,150560.16666666666,83015.0,713701.5833333334,3.47,57517,68.21176470588236,100.0
661,Jason Wall,27,200000,116425,37559,1034060,832,114,2,0.85,0,0,1,199804.33333333334,119048.41666666667,1034592.3333333334,18.78,46016,74.76470588235294,100.0
662,Michael Schmidt,57,150000,91419,25141,880537,737,97,0,0.64,0,0,0,151563.33333333334,92934.16666666667,880758.75,16.76,33440,61.311764705882354,100.0
663,Joel Mann,23,200000,137417,36369,911158,655,77,0,0.95,0,0,0,199820.25,140220.83333333334,909554.0833333334,18.18,26214,68.81764705882352,100.0
664,Sandra Sheppard,44,200000,83445,44343,1106819,838,146,3,0.95,1,1,1,200466.16666666666,88269.25,1106607.9166666667,22.17,72212,82.1764705882353,100.0
665,Megan Montgomery,54,30000,14510,1972,210922,783,83,3,0.9,1,0,1,30234.416666666668,14376.666666666666,210071.91666666666,6.57,13518,71.93529411764706,100.0
666,Brittany Cole,21,100000,63817,17599,620097,656,144,3,0.97,0,0,0,99968.25,64292.75,619156.75,17.6,18584,76.35294117647058,100.0
667,Anthony Rios,42,70000,34006,3287,361315,813,164,0,0.86,0,0,1,70941.08333333333,34814.166666666664,362253.3333333333,4.7,32707,79.49411764705883,100.0
668,Michael Hughes,34,40000,21171,6359,82022,651,222,4,0.85,0,0,0,41104.75,21452.666666666668,82272.16666666667,15.9,12470,79.17647058823529,100.0
669,John Mcdowell,25,70000,32872,3701,540063,693,163,0,0.93,0,0,0,69664.33333333333,33308.916666666664,536423.6666666666,5.29,33427,77.95882352941177,100.0
670,Carolyn Barker,25,40000,23085,1627,96688,818,118,2,0.94,0,1,1,40543.166666666664,21570.833333333332,95367.25,4.07,15288,78.27058823529411,100.0
671,William Goodwin,24,200000,113221,44272,1452091,802,59,1,0.76,0,0,0,192857.75,109773.91666666667,1450691.3333333333,22.14,42507,64.60588235294118,100.0
672,Mr. Damon House,24,50000,21439,4474,322894,734,125,3,0.65,0,0,0,48738.916666666664,21548.833333333332,320027.0,8.95,24087,64.40588235294118,100.0
673,Leon Matthews,22,150000,80367,1158,732602,744,57,0,0.94,0,0,1,146280.83333333334,78321.91666666667,731905.1666666666,0.77,68475,69.55882352941175,100.0
674,Brian Perez,47,40000,23829,1224,170856,701,140,2,0.8,0,0,0,40731.666666666664,24787.916666666668,174091.91666666666,3.06,14947,70.74117647058824,100.0
675,Andrew Evans,33,40000,14796,1274,107949,745,194,2,0.86,0,1,1,39397.833333333336,13998.916666666666,109043.0,3.19,23930,80.09411764705882,100.0
676,Doris Bird,45,100000,57066,12384,401228,763,298,3,1.0,1,0,1,101938.41666666667,61242.833333333336,403430.75,12.38,30550,96.72941176470589,100.0
677,Peter Cross,46,70000,33139,12075,468592,840,206,2,0.68,1,0,0,67492.75,32661.083333333332,468431.1666666667,17.25,24786,77.44705882352942,100.0
678,Kylie Perry,42,70000,33378,11351,333077,766,46,1,0.86,0,0,1,69974.0,33949.833333333336,332840.4166666667,16.22,25271,66.03529411764706,100.0
679,Michelle Oliver,29,150000,97728,19227,557583,714,254,2,0.79,0,1,0,148629.91666666666,101452.5,558918.5,12.82,33045,82.19999999999999,100.0
680,Christopher Spence,29,100000,44603,7524,379432,677,195,0,0.98,1,0,0,102603.08333333333,44983.833333333336,378841.1666666667,7.52,47873,82.59411764705882,100.0
681,Jason White,39,40000,26091,4697,252202,756,25,2,0.73,1,0,0,39697.416666666664,27022.083333333332,251819.91666666666,11.74,9212,58.38235294117647,100.0
682,Melissa Sanchez,49,100000,47526,1480,354660,815,162,4,0.77,0,0,0,97869.75,47675.75,355507.1666666667,1.48,50994,75.76470588235294,100.0
683,Larry Herrera,50,50000,35688,6381,315648,728,100,1,0.87,1,0,1,49890.166666666664,36683.583333333336,315481.25,12.76,7931,70.49411764705883,100.0
684,Carlos Nelson,40,40000,14762,5498,318662,849,182,0,0.65,0,0,0,39777.833333333336,14593.5,316929.9166666667,13.74,19740,74.16470588235295,100.0
685,Brandon Jenkins,22,200000,99924,24900,1138779,670,20,3,0.9,0,0,0,200964.5,102476.0,1138325.75,12.45,75176,61.647058823529406,100.0
686,Justin Aguilar,43,40000,19656,6818,124248,811,298,0,0.87,0,0,1,40254.916666666664,18277.833333333332,121806.83333333333,17.04,13526,93.2235294117647,100.0
687,Danielle Mason,45,40000,21135,1267,157024,710,233,4,0.78,0,1,0,40035.916666666664,22252.333333333332,158819.66666666666,3.17,17598,79.55882352941177,100.0
